txId,sourceId,destId,amount,type,step
TX_ccc9e7d824,C_62fdc768,C_50870ae3,752.89,PAYMENT,52
TX_142251480b,C_e8d36805,C_ad13aff7,1660.6,CASH_OUT,9
TX_317bdef6a6,C_f539d59f,C_8faf2e54,1572.7,PAYMENT,55
TX_805f6503e8,C_6ea2c83c,C_a695889a,3681.57,CASH_OUT,87
TX_94fb0a6adb,C_553eeca8,C_fc24d26f,3688.1,CASH_IN,80
TX_dcec69b6d3,C_51e9d618,C_0e7c7698,3010.41,CASH_IN,100
TX_0e6a3b2a9f,C_9b528a2f,C_920a5bbc,3056.72,CASH_OUT,74
TX_6b77414d6b,C_d5bc1fc8,C_51e56c51,4074.23,CASH_OUT,86
TX_4f9e86adc2,C_fdd7b0c4,C_c0021b74,1235.67,PAYMENT,57
TX_4cd8c201e1,C_a5f1db08,C_2b9add83,354.62,TRANSFER,25
TX_f2942d45f2,C_2624e4cf,C_61de1adf,886.58,CASH_OUT,77
TX_90f30285f9,C_fdcf3662,C_80cebb77,1080.51,TRANSFER,9
TX_41c05b0842,C_e9a869dc,C_7af979f8,4115.62,TRANSFER,46
TX_54ec3ba542,C_1a51069d,C_b75bb400,2808.88,CASH_OUT,60
TX_52a7bba4ed,C_e5a16bc7,C_a70f57ec,21.43,PAYMENT,57
TX_9a78cd0195,C_5ca29a0d,C_384f3555,1584.92,PAYMENT,20
TX_7d74e29e91,C_d54b4290,C_c588474c,1197.28,TRANSFER,4
TX_45b7d721fa,C_8b429a7a,C_1a51069d,3908.94,CASH_IN,63
TX_816bfc9fd8,C_78010ab3,C_b364d3d6,3570.68,CASH_IN,13
TX_cbf744f1d2,C_78010ab3,C_58e5d237,4016.45,TRANSFER,73
TX_4da0fc639a,C_3fa546a8,C_6698107f,2218.57,CASH_OUT,51
TX_b2f70e420f,C_760daa7b,C_c61b984c,4719.62,CASH_OUT,23
TX_9e04b50437,C_a4554f1a,C_a007546f,1376.78,CASH_OUT,62
TX_c38f524353,C_c436f07d,C_0e40e6d3,4208.44,CASH_IN,49
TX_6a3f515ec7,C_1bea8d80,C_8b429a7a,2876.33,CASH_OUT,59
TX_b758725dbb,C_818c22ff,C_50f0dc40,4348.96,CASH_OUT,11
TX_471aaeaba6,C_4a2764b2,C_356e8b99,4556.38,TRANSFER,97
TX_7f70ea38fb,C_d7f88438,C_0b1f973a,4891.43,CASH_OUT,53
TX_178645cd2a,C_a7279903,C_4a2764b2,91.12,CASH_IN,85
TX_c0de526ab6,C_b9e504c6,C_27ae8188,4827.98,PAYMENT,89
TX_6b662c942e,C_67350215,C_3fa546a8,3571.87,TRANSFER,38
TX_1aab54ffb6,C_f51b368e,C_0e7c7698,56.15,CASH_OUT,49
TX_65ae345916,C_991d75ef,C_fa8676b8,1333.47,CASH_IN,36
TX_0731e15962,C_bf07da27,C_dab1f18b,4639.46,CASH_IN,60
TX_f821dd496c,C_fcf6c802,C_794b6026,2520.69,TRANSFER,41
TX_27c83983a4,C_5df1c529,C_9913ee88,4953.61,CASH_IN,76
TX_23f8e00bde,C_7e759b05,C_dd76732e,2404.05,TRANSFER,45
TX_21f571f74d,C_0e40e6d3,C_7339ec04,4879.4,PAYMENT,16
TX_31ea9522ef,C_acd2729c,C_e40a9a0a,3752.7,TRANSFER,62
TX_024ff79d34,C_b8f8747d,C_8db04581,4113.8,TRANSFER,58
TX_2ad8613792,C_bb78c254,C_1493c3cc,4227.06,TRANSFER,49
TX_72450777fb,C_ca34ea3b,C_0065bd29,3644.76,PAYMENT,87
TX_71bd4596a1,C_818c22ff,C_56296262,1030.14,CASH_OUT,7
TX_e9cc922039,C_dd0681b0,C_78038972,2065.64,CASH_IN,41
TX_473404ed31,C_ef4c6ae5,C_28a55fac,3661.1,TRANSFER,83
TX_7e4cbdd8e4,C_41a12f80,C_9c9ce963,4117.44,PAYMENT,69
TX_78b7963e69,C_37763170,C_5df1c529,103.0,PAYMENT,54
TX_9ea2454ad9,C_cf449327,C_71393ad7,383.76,CASH_OUT,56
TX_654dbd6801,C_dae7b9bc,C_2dc1a113,3332.44,TRANSFER,61
TX_17668d3627,C_467795ae,C_46c90e5f,3067.38,CASH_OUT,84
TX_c4e6d2c052,C_0fe06e3e,C_860e4185,1744.13,CASH_OUT,88
TX_19b5fbb003,C_78038972,C_682768f9,2677.82,PAYMENT,35
TX_6b883ff70d,C_b4d235ab,C_3e294f3b,3702.67,PAYMENT,35
TX_0351a27697,C_3bcf80b0,C_7fd0d038,764.82,CASH_OUT,19
TX_1e38a3c4c0,C_5c77adc7,C_f2123c6c,627.7,PAYMENT,79
TX_0b7dd56060,C_f56a63ff,C_41f0cf35,2460.17,TRANSFER,86
TX_4fcb50eac0,C_bb78c254,C_f4870403,1221.78,PAYMENT,54
TX_2a73b8e8ad,C_6759b90c,C_99ff20bb,3380.21,CASH_OUT,94
TX_73c887a06d,C_3da7223c,C_db9d0bdc,1540.81,CASH_OUT,2
TX_7426dffc77,C_3d468457,C_e948166a,4030.33,CASH_OUT,18
TX_8c6ec009f4,C_80be679f,C_8c2f3efd,160.51,CASH_OUT,16
TX_3e1608176c,C_fd88934d,C_3ed2466a,849.96,CASH_IN,62
TX_c8487e1582,C_4ee90d13,C_30f117ed,2173.13,CASH_IN,65
TX_3e872a12e6,C_2ce26e9f,C_56296262,1607.08,TRANSFER,7
TX_0405b62f39,C_1f824b18,C_d47694db,2770.23,CASH_OUT,14
TX_2b3807bb30,C_f23c6375,C_8faec064,4817.81,TRANSFER,62
TX_949a29a426,C_6029823a,C_21988adb,4626.43,CASH_OUT,68
TX_ab8a523341,C_5ec7b46e,C_2624e4cf,4073.53,CASH_IN,10
TX_e0ba9d7c11,C_18c637fa,C_41f0cf35,2767.61,TRANSFER,47
TX_da50bc8a29,C_add72f5b,C_8db04581,171.96,PAYMENT,93
TX_5423d7d7a4,C_7af979f8,C_6c5037d8,1640.17,TRANSFER,7
TX_f1bf3110ae,C_427fbe7c,C_f56a63ff,2517.25,TRANSFER,27
TX_c281976f45,C_14154214,C_32d975ce,4878.82,TRANSFER,10
TX_0c5c1a8170,C_db9d0bdc,C_21d85c33,4931.26,TRANSFER,80
TX_aa8e2fa597,C_828f2869,C_3a8775d9,3560.27,PAYMENT,87
TX_8efb48c385,C_50870ae3,C_3703dc9c,106.95,CASH_IN,46
TX_3ba5fceb64,C_c2f41799,C_7f0c7bbb,4262.92,CASH_OUT,34
TX_01570e051d,C_cae3d16c,C_cc701b06,1856.33,TRANSFER,99
TX_c352710ade,C_8d3ba123,C_fd3f4296,2168.39,CASH_IN,61
TX_14ecb1b0e7,C_46c90e5f,C_7f0c7bbb,1618.23,CASH_IN,53
TX_74c9bae1ac,C_d80bab42,C_0e7c7698,232.99,CASH_OUT,42
TX_7d7120ed19,C_6e57c986,C_fe4d6b01,2848.41,TRANSFER,46
TX_cc18dc2a53,C_ba185f47,C_61855773,1748.5,PAYMENT,7
TX_fcb9b8c6be,C_603a79c2,C_a2a0fc94,4964.35,PAYMENT,62
TX_68924f41ff,C_7c87467e,C_ab5a06ba,386.67,CASH_OUT,16
TX_48354c7375,C_bdf863f3,C_e948166a,502.12,CASH_IN,62
TX_c2bc3467b1,C_3e93434a,C_a007546f,3701.93,CASH_IN,17
TX_d6404aae2e,C_4d506d36,C_f9834c9c,2364.36,CASH_OUT,73
TX_4361cb99e4,C_1337eb39,C_58cce9a2,2463.62,CASH_IN,55
TX_6f8c500fba,C_e7f47718,C_e8a25e55,3486.17,CASH_IN,11
TX_94ac4b0613,C_ab5a06ba,C_92567a62,806.62,TRANSFER,8
TX_0a496ffeba,C_b09054bd,C_0fc3e2cc,1512.66,TRANSFER,95
TX_c929b61d19,C_b05e522d,C_d9ccf542,1144.27,CASH_OUT,74
TX_86f495442f,C_e8a25e55,C_a2a0fc94,720.22,PAYMENT,69
TX_3882ffdc69,C_bc308a69,C_821f75f2,4389.17,CASH_IN,59
TX_3587a9292f,C_92cde6fa,C_918e5524,89.92,CASH_IN,40
TX_eeab2dbe3e,C_00dfa077,C_70ce4328,3814.72,PAYMENT,51
TX_a9fa764cca,C_176c1e60,C_d7883553,4222.41,TRANSFER,6
TX_778fb756fc,C_95e7a9bd,C_28dc7d8d,1830.28,PAYMENT,55
TX_3fd7e6686f,C_fcf6c802,C_7293a4ba,3431.63,TRANSFER,84
TX_df320da7f6,C_d4297c4c,C_7d1b016e,3762.77,TRANSFER,11
TX_63fcebda39,C_e607780e,C_b364d3d6,507.76,PAYMENT,98
TX_adec2f7019,C_26d11a93,C_b7fccc3d,4374.71,TRANSFER,71
TX_34c11ebf28,C_6877cd64,C_8fb74fa5,3021.68,PAYMENT,98
TX_07d5ea4c36,C_187fb1e6,C_11e0fd73,296.49,TRANSFER,74
TX_a4c9dc1268,C_4d0c3614,C_574af379,1726.79,CASH_OUT,77
TX_e1bc2a2da2,C_ccd5ab36,C_6e28f2f9,3418.64,CASH_OUT,69
TX_a8ce9904f3,C_1493c3cc,C_21ecc160,3969.2,PAYMENT,84
TX_0fd3624aa5,C_50f0dc40,C_ab5a06ba,1800.04,CASH_OUT,44
TX_b54a04d25d,C_14120b00,C_53cd997e,4607.99,CASH_IN,4
TX_2961252fd2,C_50656237,C_98094300,4554.69,PAYMENT,49
TX_06940cf4ee,C_b4a4b115,C_304ee5f4,598.89,TRANSFER,64
TX_9eb8945205,C_f5e1416d,C_71aa2231,2909.05,CASH_IN,3
TX_9dec9bbb8d,C_e4cf696e,C_553eeca8,107.1,PAYMENT,31
TX_2338bbb2bc,C_920a8ff5,C_1bea8d80,3213.55,CASH_IN,30
TX_7b7c860032,C_4d7f036c,C_51b676f6,4640.35,TRANSFER,89
TX_7c00f32292,C_b9844c2d,C_8dd0d6fb,1141.39,CASH_IN,39
TX_758d83c9f1,C_ca32e309,C_a7279903,1309.41,TRANSFER,14
TX_29dd415fa2,C_29576d90,C_d54b4290,924.29,CASH_OUT,4
TX_d164ad235b,C_e215b454,C_701f46d5,717.77,CASH_OUT,39
TX_bf1a1ce969,C_03fd1c8a,C_f23c6375,925.91,CASH_OUT,15
TX_51ebafd5d9,C_4ae261e7,C_3d2ebd12,3374.73,CASH_OUT,18
TX_54c68a8f4e,C_54f28ce4,C_d40718c2,359.11,CASH_OUT,77
TX_380cc98783,C_cae3d16c,C_27e53f53,1475.18,CASH_IN,89
TX_c275cfe2ff,C_dbeecf3a,C_f14dc870,2936.0,PAYMENT,52
TX_7e269561ee,C_87fa8a08,C_574af379,3947.48,PAYMENT,99
TX_008675b3c5,C_bb63e344,C_5acff6ff,1299.95,TRANSFER,84
TX_bd95832199,C_bf07da27,C_73a2a7ed,255.85,PAYMENT,26
TX_09ae76e9a4,C_334c5cd1,C_61da759e,4283.26,TRANSFER,73
TX_f1b4e5466f,C_11976b56,C_d80bab42,1326.93,TRANSFER,56
TX_e171a40dee,C_785f1265,C_4d0ff36d,3051.52,PAYMENT,54
TX_f64ef4616d,C_6b46727f,C_67350215,3435.02,CASH_OUT,27
TX_1e06168f96,C_e3157f8a,C_150c8e0f,4482.73,CASH_OUT,76
TX_a181a3daff,C_6b463fac,C_4442d08c,990.17,CASH_OUT,56
TX_91e3a947f5,C_a288cbd6,C_c17c0531,935.1,TRANSFER,46
TX_e961a53cf3,C_c643f723,C_13772323,1112.01,CASH_OUT,43
TX_ecd27941cc,C_28c02b5f,C_f3d5472d,4671.22,TRANSFER,88
TX_f2762b3494,C_bacc640b,C_749face7,4381.75,CASH_OUT,26
TX_f3e5998845,C_527e51ce,C_932ec1d2,3261.51,CASH_OUT,90
TX_cb30698123,C_41e085a5,C_4384a401,1582.04,CASH_IN,73
TX_c04bd6b6cd,C_a288cbd6,C_51e9d618,842.88,PAYMENT,70
TX_ad9bbeb9c0,C_a563b264,C_461bae0d,3071.22,PAYMENT,81
TX_c0ca05b044,C_ba64eefa,C_044574ca,963.13,CASH_OUT,48
TX_fc39b522d7,C_657cf1f2,C_4a885526,3449.76,TRANSFER,43
TX_d879894dae,C_a18df475,C_79ae1503,2138.74,TRANSFER,99
TX_6d621b3116,C_e8a25e55,C_8a4eed8e,2199.6,TRANSFER,54
TX_4d4023fbaf,C_fc24d26f,C_0d48fba6,2383.2,CASH_IN,68
TX_23f6649803,C_2744be31,C_c643f723,3796.56,CASH_IN,99
TX_6419b71b10,C_e98908d6,C_d4297c4c,667.32,TRANSFER,97
TX_986ac75da1,C_c2f41799,C_cd612f86,19.46,CASH_IN,68
TX_908666c358,C_d975593f,C_e7b01791,4412.98,CASH_OUT,36
TX_b3e0c26ae5,C_67b4280a,C_21988adb,172.72,CASH_IN,46
TX_aa0b07f1d5,C_27553fb6,C_e1e12f96,631.52,TRANSFER,63
TX_d4855b8f7d,C_4a885526,C_416ef6c9,3948.66,CASH_OUT,98
TX_c775f236d9,C_150c8e0f,C_f13ac989,1419.66,PAYMENT,4
TX_f34a3540af,C_e67fc64e,C_41e085a5,2072.03,TRANSFER,63
TX_0ed359f7b2,C_e1af7f63,C_e5197c71,1663.94,CASH_OUT,25
TX_0686ae0f91,C_1aa7d602,C_3a6c44fa,122.46,TRANSFER,14
TX_57030b7e24,C_e03f37d1,C_a7f1cebf,4149.27,PAYMENT,34
TX_91a1b0d8b3,C_56296262,C_f844ee31,4742.09,PAYMENT,33
TX_6da78b3321,C_83bc85cd,C_742974cb,355.51,CASH_OUT,33
TX_edbb55fe03,C_ea991c22,C_dde9de6a,1546.4,CASH_OUT,17
TX_9cb8e8dae3,C_a45e6ce7,C_9913ee88,1109.96,PAYMENT,79
TX_451695d289,C_dd76732e,C_e0d59247,4338.79,CASH_OUT,86
TX_878b7c8654,C_aa08f5dc,C_baa00a47,2054.96,CASH_IN,45
TX_5d0be87152,C_6748c8e7,C_077f65ba,506.91,CASH_OUT,68
TX_865c274738,C_f51b368e,C_3f60dbf5,3146.7,TRANSFER,88
TX_dce0e9ca81,C_00e8cb40,C_8bb819a2,3004.89,CASH_OUT,70
TX_0c45cdc7af,C_fdd7b0c4,C_1a70c34b,1556.91,CASH_OUT,48
TX_ff90a6be33,C_b9e504c6,C_56eb1d3f,569.06,CASH_IN,2
TX_6f136de2b5,C_334cb8db,C_06088fc9,2097.73,CASH_IN,60
TX_f19c88fe06,C_c5d8796e,C_b8f6c3ef,732.44,CASH_OUT,80
TX_7116aaab51,C_1bea8d80,C_7db4eefa,3764.27,CASH_OUT,82
TX_2f9ac1c503,C_b57dbf71,C_c7ac86ae,1661.72,CASH_IN,76
TX_54b3ee77f2,C_c71cee4f,C_5ba3df22,3735.68,TRANSFER,20
TX_f056d72372,C_8c2f3efd,C_fdcf3662,14.02,CASH_IN,99
TX_759f6d215b,C_bf4a8598,C_dcb87965,1032.5,TRANSFER,87
TX_887cb2bb3b,C_0e7c7698,C_a4bf9c77,478.78,CASH_OUT,66
TX_6c2f998760,C_ffd8ee19,C_49da327d,2245.55,CASH_OUT,92
TX_c04887201a,C_28228bf7,C_19ad1953,4611.49,PAYMENT,98
TX_b62e3a8865,C_50aaecfc,C_5df1c529,3406.83,CASH_IN,46
TX_9645c8426b,C_5f7128a1,C_dff8a905,2195.63,PAYMENT,56
TX_2d106cbd94,C_130742b7,C_2c8ffd23,3537.17,TRANSFER,66
TX_0ccb337cc1,C_fdcf3662,C_98dd52cb,1765.89,PAYMENT,9
TX_1d993a5fe4,C_a3577283,C_03fd1c8a,2754.76,CASH_OUT,33
TX_6510e13acd,C_cd5e3d6b,C_58cce9a2,3813.53,CASH_OUT,14
TX_28873a2dbe,C_044574ca,C_9c6db415,3059.31,CASH_OUT,88
TX_7c25ec2007,C_50cb8950,C_56296262,3367.4,TRANSFER,34
TX_f4e388220a,C_ee0801d5,C_6029823a,978.06,CASH_IN,50
TX_767c7175a2,C_4b30c9af,C_ad13aff7,3092.3,CASH_OUT,30
TX_8a4dc8ad81,C_2624e4cf,C_3d38b770,1584.46,CASH_OUT,14
TX_1597f7b6a9,C_f3245071,C_ba5b5419,1702.0,PAYMENT,55
TX_6ab17e6be3,C_3de2bcdf,C_2bd77cb1,4491.77,CASH_OUT,96
TX_cb497f36cf,C_016ab74f,C_9c5597f2,4398.71,CASH_IN,22
TX_f1543bfe0e,C_f4c41384,C_0d7f3f01,2790.47,CASH_OUT,71
TX_cdd8bcaa47,C_c5c79a1b,C_358f8994,919.9,CASH_IN,100
TX_534e5f3fb8,C_395bedfc,C_80be679f,2447.54,TRANSFER,59
TX_20fb3dec8e,C_acf98054,C_ad13aff7,1502.32,TRANSFER,26
TX_bbe71a1ecb,C_53e4c27c,C_5d41731e,3971.44,TRANSFER,36
TX_f1ac88d4d2,C_6029823a,C_b8e80866,634.82,TRANSFER,37
TX_67acab20bf,C_c1b99667,C_409643e6,4216.27,PAYMENT,15
TX_18595ee487,C_2b7d6882,C_7fd0d038,117.09,TRANSFER,68
TX_e9d5aef2ea,C_bde378ca,C_ccd5ab36,3511.53,TRANSFER,29
TX_de5139f2ab,C_74994f9a,C_65bee92c,47.44,CASH_IN,58
TX_f27e0782b1,C_daaaf78e,C_2c0f702f,658.75,CASH_IN,57
TX_afac79adc1,C_0e2a5bc6,C_78217998,2493.02,PAYMENT,86
TX_be5a2171d1,C_51e56c51,C_03ed84d2,3712.89,PAYMENT,25
TX_31a42f8dbe,C_f6ee2f1e,C_90334627,793.79,CASH_IN,79
TX_5adc0144dd,C_cc667b7e,C_ca903717,1767.97,TRANSFER,87
TX_7cfb6bf76a,C_c436f07d,C_79ae1503,926.89,CASH_IN,81
TX_6a5c5f037d,C_6c5037d8,C_54bff61b,4532.43,CASH_OUT,63
TX_9e7fc25ac2,C_451b25eb,C_657cf1f2,4577.92,TRANSFER,54
TX_8e547dd0fa,C_dbdc102c,C_65bee92c,2105.73,TRANSFER,68
TX_85afc67272,C_5e077d89,C_58436754,4832.77,TRANSFER,80
TX_dc2200f2e4,C_29576d90,C_132ea5f8,4199.13,TRANSFER,1
TX_5bcfbc0d85,C_1a70c34b,C_95bc37c5,3108.95,TRANSFER,93
TX_6c87b25846,C_832d8af1,C_cd43904c,3044.31,TRANSFER,51
TX_6858db64ab,C_b57dbf71,C_d3ba4ca7,2006.73,TRANSFER,35
TX_94726e2e72,C_2fab7427,C_384f3555,3689.92,TRANSFER,33
TX_237c2cff1f,C_c1808a21,C_3427a396,3210.31,PAYMENT,36
TX_98857db859,C_d827482f,C_f92f1bac,4805.89,PAYMENT,73
TX_75283046a8,C_2f3b1ea2,C_633819b5,2749.3,CASH_OUT,85
TX_29522e0443,C_5ec7b46e,C_a89d1a7c,2749.79,CASH_OUT,48
TX_25c9067147,C_cc3f430f,C_1ff9ad48,1781.54,CASH_IN,36
TX_5638368884,C_ad13aff7,C_458ceca1,2014.69,PAYMENT,26
TX_bd8ecf587a,C_b3517984,C_a288cbd6,2077.88,TRANSFER,31
TX_04c7b6fb76,C_2f80df48,C_0149b9f7,4633.04,CASH_IN,74
TX_f40810f91e,C_ba4b548d,C_da6288a3,4828.15,CASH_OUT,81
TX_7031618d03,C_d88b0889,C_4f5b7db7,483.15,TRANSFER,14
TX_3ca2f42117,C_a6491380,C_cf66a159,1206.15,TRANSFER,8
TX_56a4f6f052,C_3d929ceb,C_57161b2f,655.37,PAYMENT,40
TX_49d882afdd,C_fe4d6b01,C_a650e3c1,10.12,CASH_OUT,90
TX_5ede9f869d,C_daa491f1,C_4e3a2e20,3100.62,PAYMENT,58
TX_0a1086a799,C_56eb1d3f,C_355a2b4a,2421.27,TRANSFER,99
TX_ba2671f9e1,C_46c90e5f,C_68842084,2037.54,TRANSFER,5
TX_bfbe67acb8,C_8688c2c8,C_d5bc1fc8,4498.27,CASH_OUT,90
TX_1f39a9bbbb,C_14120b00,C_9b154c9a,1758.6,TRANSFER,78
TX_2bfaf5f240,C_8c62b34f,C_df573a2e,4037.96,TRANSFER,33
TX_f702fa302e,C_fd447331,C_4b30c9af,1069.31,PAYMENT,55
TX_c986822853,C_c3b50e78,C_1a51069d,380.45,CASH_OUT,9
TX_97db28d0bc,C_95290da2,C_61da759e,1077.77,TRANSFER,20
TX_3a6dfa24ee,C_9db75acb,C_794b6026,4486.18,TRANSFER,24
TX_25601b6bbb,C_e215b454,C_bf07da27,1649.91,TRANSFER,21
TX_f3faec2d22,C_304ee5f4,C_7c67c365,1198.4,CASH_IN,89
TX_34b212e85b,C_4e0d1d48,C_d446781b,964.59,TRANSFER,40
TX_328312075a,C_79b01d87,C_94f90166,2287.79,CASH_IN,35
TX_c2d2dcf4b1,C_db9d0bdc,C_6c61c6a4,1876.74,CASH_IN,56
TX_d155ed6dca,C_035d16c2,C_5a7f3016,4410.56,CASH_OUT,8
TX_0d2d707d11,C_df3d5a18,C_4c2b0095,1913.34,CASH_OUT,16
TX_06106e118e,C_f38e20a6,C_73b8be0a,3056.66,PAYMENT,66
TX_933aedbcaf,C_a671cb61,C_bb9dbbd1,2868.22,TRANSFER,46
TX_3e3a4c0928,C_62fdc768,C_c60896d8,3707.21,CASH_IN,78
TX_fd8e527126,C_a9705aee,C_3333ffe3,1435.02,CASH_IN,98
TX_df6eab5355,C_ccfd17df,C_132ea5f8,2600.96,CASH_OUT,57
TX_7b1d3d2d32,C_3c30fca1,C_6cf02897,2083.35,PAYMENT,87
TX_1e1bf402d0,C_e3046c20,C_9114b27d,4153.83,PAYMENT,18
TX_fca2c6f81f,C_24edb956,C_a7279903,246.62,TRANSFER,34
TX_6df81b7efd,C_acd2729c,C_7055d0c6,34.2,PAYMENT,39
TX_e63bf402ee,C_cf66a159,C_3427a396,2146.62,PAYMENT,51
TX_1eb6a217ff,C_1420384c,C_ad13aff7,1776.14,PAYMENT,100
TX_9b841fbd63,C_27e53f53,C_0a211a06,276.93,TRANSFER,40
TX_d6b52f4695,C_6c5037d8,C_4bbbbdde,4344.51,TRANSFER,43
TX_6f78c73911,C_3bc8bad2,C_80abfa9a,1957.26,PAYMENT,82
TX_6323b0d00d,C_083c3cf4,C_e9a869dc,4882.21,CASH_OUT,23
TX_b645f6e66a,C_dd7e0c02,C_e0d92eba,520.92,CASH_IN,11
TX_83f2b42210,C_304ee5f4,C_661edb3e,673.5,PAYMENT,19
TX_693bd8a70c,C_d4297c4c,C_efa4cede,2096.15,PAYMENT,13
TX_de0035c671,C_cfcec090,C_ac8b03ec,4959.17,CASH_OUT,90
TX_9d832ef476,C_0e2a5bc6,C_bb78c254,74.02,CASH_IN,53
TX_d373455c28,C_bc308a69,C_6f01344c,4112.15,CASH_IN,85
TX_e3dc109905,C_19ad1953,C_6a01ba7a,1150.66,CASH_OUT,59
TX_b3760e2135,C_0f1f29dd,C_7f0c7bbb,3949.85,TRANSFER,74
TX_0994848d7b,C_58cce9a2,C_7e3ef150,3795.76,TRANSFER,57
TX_498b43737a,C_74b79f2e,C_704cf183,2178.23,CASH_OUT,83
TX_8a08b81bbb,C_8df9b134,C_d7883553,1566.88,CASH_IN,91
TX_86075ff45e,C_ffd8ee19,C_cf936a5f,4322.53,TRANSFER,76
TX_5fb57b47fb,C_82a98fc8,C_f9834c9c,2545.44,TRANSFER,28
TX_8c1e9831fa,C_29a67745,C_077f65ba,3847.54,TRANSFER,54
TX_aa4e8d949a,C_035d16c2,C_c443e123,3146.18,PAYMENT,73
TX_28cd6a33d1,C_3e93434a,C_ce43e8ac,3857.3,PAYMENT,67
TX_5b0bad1940,C_4314b669,C_d64ccfde,1602.98,PAYMENT,94
TX_25158d4675,C_cc2941ec,C_903c18f4,616.03,TRANSFER,17
TX_5da29eb70a,C_70ca70d3,C_3d468457,4402.64,CASH_IN,9
TX_74e4354833,C_129195ba,C_e67fc64e,2087.69,CASH_IN,82
TX_3b52f2637a,C_3c0cb2f5,C_1aa7d602,3847.77,PAYMENT,48
TX_554b84b731,C_fa3f0722,C_bd099b77,2838.67,CASH_OUT,65
TX_e7766b08e5,C_553eeca8,C_4442d08c,2925.42,CASH_OUT,56
TX_b3f571a48a,C_d9a191a1,C_6f807fe2,2310.17,CASH_OUT,25
TX_7b3112e113,C_6c61c6a4,C_29576d90,2764.19,TRANSFER,14
TX_cd8ff466bc,C_314832d0,C_8faec064,2731.34,CASH_OUT,47
TX_f5ff9bb647,C_ed715242,C_035d16c2,4033.78,CASH_IN,84
TX_c7c208b950,C_4444b81b,C_d3fbc5a6,2448.32,PAYMENT,17
TX_38068555e1,C_0b527994,C_d7883553,2103.48,CASH_OUT,79
TX_bfa849054f,C_9c5597f2,C_13666bbf,515.24,CASH_OUT,5
TX_86c7f0435a,C_1aa7d602,C_50656237,763.24,CASH_IN,37
TX_bf85598093,C_2944c37e,C_b8f8747d,398.09,PAYMENT,74
TX_ed03971b2b,C_c1808a21,C_57161b2f,1484.63,TRANSFER,63
TX_4b9eab1ac2,C_56c448cc,C_a9705aee,3690.71,TRANSFER,64
TX_548a364866,C_bf01094a,C_22a54870,184.46,CASH_OUT,88
TX_f425f2dea1,C_6b8ee1cc,C_418834b8,1387.05,CASH_OUT,44
TX_c457a876ae,C_32c1139c,C_334c5cd1,4794.93,TRANSFER,58
TX_7099258c22,C_61da759e,C_fe4d6b01,121.97,CASH_IN,13
TX_fd74feca56,C_28e73860,C_16ff2588,2411.93,PAYMENT,15
TX_3dfa2a48c7,C_37c0bf7e,C_13f87543,3247.49,CASH_IN,2
TX_b5828c7b92,C_d3ba4ca7,C_d04b3d4d,171.05,CASH_IN,1
TX_7242c2b982,C_e9a869dc,C_a671cb61,3585.81,PAYMENT,89
TX_c4351ade6f,C_828f2869,C_c43bfdc7,1480.34,CASH_IN,7
TX_3e65d6c014,C_90b658a2,C_56eb1d3f,4868.63,TRANSFER,61
TX_df7478d7f3,C_84f6a5aa,C_cce223a1,2239.35,PAYMENT,47
TX_7f2ad2b741,C_b8e80866,C_920a5bbc,1325.35,PAYMENT,70
TX_3dc4421d20,C_0561c2fc,C_bd5214a8,3882.24,PAYMENT,14
TX_c16556f8da,C_0c07ee63,C_ce58ae61,2376.67,CASH_IN,9
TX_aba0d13f17,C_49da327d,C_ead92fdb,4722.9,TRANSFER,50
TX_8b6d8edf3c,C_acc2b5dc,C_ba185f47,1667.15,TRANSFER,18
TX_2e15bdc7fb,C_132ea5f8,C_b9844c2d,3038.34,CASH_IN,90
TX_2e3c4a54b9,C_49d883b0,C_fa134974,4843.82,CASH_IN,97
TX_0579b8b76b,C_95e7a9bd,C_e0d59247,2995.77,CASH_OUT,23
TX_48694ff30e,C_8c2139ba,C_c43bfdc7,2362.12,TRANSFER,84
TX_3f5f109974,C_cbf61ddc,C_24c15d4f,1625.85,CASH_IN,99
TX_38cca58b1e,C_2add0024,C_e8460b96,1813.76,PAYMENT,44
TX_16e75c6209,C_1a70c34b,C_8c5bd17e,2795.44,TRANSFER,53
TX_7fcd31c8e3,C_c0021b74,C_bb9dbbd1,1081.9,CASH_OUT,81
TX_58a25c1c85,C_b09054bd,C_bf01094a,468.03,PAYMENT,16
TX_5a038e0292,C_c5d8796e,C_8c5bd17e,2418.17,CASH_IN,25
TX_3fef3e484d,C_f6578e84,C_3fa546a8,4375.91,CASH_IN,54
TX_c44ac3c0b1,C_96d2e291,C_0d7f3f01,3493.3,CASH_OUT,82
TX_00ff151eb7,C_712ff17b,C_6e475670,4724.99,TRANSFER,83
TX_5ba38852cb,C_f7f554ef,C_c43bfdc7,1943.03,CASH_IN,23
TX_8baaf27865,C_346d619e,C_16a74b6d,4897.62,PAYMENT,17
TX_eae8068cfc,C_f4f20e72,C_7b187b80,453.57,CASH_IN,92
TX_5bbe743560,C_79ae1503,C_78217998,2115.95,CASH_OUT,59
TX_d63ffaf071,C_58cce9a2,C_8b343ffb,3400.68,PAYMENT,69
TX_da981b6c3f,C_09c68591,C_76435b8a,4039.19,TRANSFER,73
TX_9dd8de2019,C_1337eb39,C_efa4cede,4120.24,CASH_IN,60
